sample,NPSS1,NPSS2,NPSS3,NPSS4,NPSS5,NPSS6,Genus
ASV171,0.000711346945053255,0.000249932710424117,0.00107663321413466,0.00130734033144923,0,1.92255931095474e-05,g__unclassified
ASV172,0.0022686199869266,0,0.000384511862190949,0.000230707117314569,0,0,g__unclassified
ASV173,0.00584458030530242,0.00111508440035375,0.00205713846272158,0.0014611450763256,0,0,g__Solirubrobacter
ASV174,9.61279655477372e-05,0.0022686199869266,0.00644057369169839,0.000634444572615065,0.000422963048410043,0.000346060675971854,g__unclassified
ASV175,0,7.69023724381897e-05,0,0,0.0164571077017726,0,g__unclassified
ASV176,7.69023724381897e-05,0.00645979928480794,0.000326835082862306,0.000557542200176875,0.00155727304187334,0.00211481524205022,g__Adhaeribacter
ASV177,0.00119198677279194,0.000365286269081401,0.00165340100742108,0.000480639827738686,0,0.00134579151766832,g__unclassified
ASV178,0.000269158303533664,0.000134579151766832,0.000845926096820087,0.000538316607067328,0,0,g__unclassified
ASV179,0.000538316607067328,0.000346060675971854,0.00224939439381705,0.00117276117968239,0.00163417541431153,0.000307609489752759,g__MND1
ASV180,0.00182643134540701,0.000845926096820087,0.00153804744876379,0.00157649863498289,0,0,g__unclassified
ASV181,0.000230707117314569,0.00124966355212058,0.000288383896643211,0.000730572538162802,0.000788249317491445,0.00111508440035375,g__unclassified
ASV182,0,0,0.00124966355212058,0.000980505248586919,0.000730572538162802,0.000307609489752759,g__Sphingomonas
ASV183,0.00130734033144923,0.000422963048410043,0.000692121351943707,0.000769023724381897,0.000269158303533664,0.000249932710424117,g__Microvirga
ASV184,0,0,0,0,0,0.00215326642826931,g__Roseisolibacter
ASV185,0.00059599338639597,0.000922828469258277,0.000788249317491445,0,0.002633906256008,0.00101895643480601,g__unclassified
ASV186,0,0.000461414234629138,0.00144191948321606,0.000634444572615065,0.00257622947667936,0.00476794709116776,g__unclassified
ASV187,0.00359518591148537,0.000576767793286423,0.000980505248586919,0.000519091013957781,0.00103818202791556,0.00205713846272158,g__Sphingobium
ASV188,0.00067289575883416,0.00224939439381705,0.000865151689929634,0.00128811473833968,0.0011343099934633,0.000422963048410043,g__MND1
